VendorID,RateCodeID,Passenger_count,Trip_distance,Fare_amount,MTA_tax,Tip_amount,Tolls_amount,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,1,1,1.41,12,0.5,0.7,0,0.3,13.5,1,1
2,1,1,3,12,0.5,0,0,0.3,12.8,2,1
2,1,4,3.27,12,0.5,2.56,0,0.3,15.36,1,1
2,1,1,2.18,11.5,0.5,1.84,0,0.3,14.14,1,1
2,1,1,1.48,9.5,0.5,0,0,0.3,10.3,2,1
2,1,1,3.34,15,0.5,0,0,0.3,15.8,2,1
2,1,1,1.99,13.5,0.5,0,0,0.3,14.3,2,1
2,1,2,2.93,22.5,0.5,4.66,0,0.3,27.96,1,1
2,1,1,3.54,13.5,0.5,0,0,0.3,14.3,2,1
2,1,1,3.35,13,0.5,0.22,0,0.3,14.02,1,1
2,1,1,5,16,0.5,0,0,0.3,16.8,2,1
2,1,1,5.32,20.5,0.5,1.5,0,0.3,22.8,1,1
2,1,1,2.92,17.5,0.5,3.66,0,0.3,21.96,1,1
2,1,1,11.89,33,0.5,0,0,0.3,33.8,2,1
2,1,1,3.03,17,0.5,0,0,0.3,17.8,2,1
2,1,1,1.12,9,0.5,0,0,0.3,9.8,1,1
2,1,1,13.59,36.5,0.5,0,0,0.3,37.3,2,1
2,1,1,8.75,29,0.5,0,0,0.3,29.8,2,1
2,1,5,1.2,9,0.5,0,0,0.3,9.8,1,1
2,1,1,2.86,12.5,0.5,0,0,0.3,13.3,2,1
2,1,5,5.14,21.5,0.5,4.46,0,0.3,26.76,1,1
2,1,1,5.42,17,0.5,0,0,0.3,17.8,2,1
2,1,1,3.8,13.5,0.5,0,0,0.3,14.3,2,1
2,5,1,3.15,12,0,0,0,0,12,2,2
2,1,5,2.53,12,0.5,0,5.54,0.3,18.34,2,1
2,1,1,3.43,14.5,0.5,3.06,0,0.3,18.36,1,1
2,1,2,5.09,19.5,0.5,6.09,0,0.3,26.39,1,1
2,1,5,4.41,15.5,0.5,0,0,0.3,16.3,2,1
2,5,1,9.34,10,0,0,0,0,10,2,2
2,1,1,2.74,12.5,0.5,1,5.54,0.3,19.84,1,1
2,1,1,2.39,10.5,0.5,2.26,0,0.3,13.56,1,1
2,1,1,5.99,22,0.5,0,0,0.3,22.8,2,1
2,1,1,7.65,25,0.5,3,0,0.3,28.8,1,1
2,1,1,3.35,14.5,0.5,0,0,0.3,15.3,2,1
2,1,1,6.92,23,0.5,4.76,0,0.3,28.56,1,1
2,1,5,1.93,11,0.5,0,0,0.3,11.8,2,1
2,1,1,2.88,14,0.5,0,0,0.3,14.8,2,1
2,1,1,1.7,10.5,0.5,0,0,0.3,11.3,1,1
2,1,6,9.14,32,0.5,6.56,0,0.3,39.36,1,1
2,1,1,10.84,33,0.5,0,0,0.3,33.8,2,1
2,1,1,2.56,11.5,0.5,3.69,0,0.3,15.99,1,1
2,1,1,1.88,10,0.5,0,0,0.3,10.8,2,1
2,1,1,5.04,19.5,0.5,2.58,0,0.3,22.88,1,1
2,1,1,15.27,50.5,0.5,0.52,0,0.3,51.82,1,1
2,1,1,2.73,12.5,0.5,0,0,0.3,13.3,2,1
2,1,1,6.19,20.5,0.5,0,5.54,0.3,26.84,2,1
2,5,1,18.85,65,0,0,0,0,65,2,2
2,1,1,6.81,22,0.5,4.56,0,0.3,27.36,1,1
2,1,1,7.98,34,0.5,6.96,0,0.3,41.76,1,1
2,1,1,2.55,12,0.5,0,0,0.3,12.8,2,1
2,1,1,2.91,15,0.5,0,0,0.3,15.8,2,1
2,1,1,3,13.5,0.5,0,0,0.3,14.3,2,1
2,1,1,9.09,28,0.5,5.76,0,0.3,34.56,1,1
2,1,1,4.32,16,0.5,0,0,0.3,16.8,2,1
2,1,1,6.83,23,0.5,0,0,0.3,23.8,2,1
2,1,1,2.65,17.5,0.5,2,0,0.3,20.3,1,1
2,1,1,10.28,46,0.5,0,0,0.3,46.8,2,1
2,1,1,6,25.5,0.5,5,0,0.3,31.3,1,1
2,1,1,3.37,16,0.5,0,0,0.3,16.8,2,1
2,1,1,4.12,16,0.5,4.2,0,0.3,21,1,1
2,1,1,1.93,14.5,0.5,1.84,0,0.3,17.14,1,1
2,1,1,3.99,20.5,0.5,0,0,0.3,21.3,2,1
2,1,1,3.18,20.5,0.5,1,0,0.3,22.3,1,1
2,1,1,7.66,26.5,0.5,0,0,0.3,27.3,2,1
2,1,1,3.96,16.5,0.5,0,0,0.3,17.3,2,1
2,1,1,1.16,12,0.5,0,0,0.3,12.8,2,1
2,1,1,3.22,13,0.5,0,0,0.3,13.8,2,1
2,1,1,6.35,22.5,0.5,2,0,0.3,25.3,1,1
2,1,1,3.26,18,0.5,2,0,0.3,20.8,1,1
2,1,1,7.28,29,0.5,5.96,0,0.3,35.76,1,1
2,1,5,4.26,18.5,0.5,3.86,0,0.3,23.16,1,1
2,1,1,6.02,21.5,0.5,4.46,0,0.3,26.76,1,1
2,1,6,5.62,26.5,0.5,0,0,0.3,27.3,2,1
2,1,1,4.68,20,0.5,4.16,0,0.3,24.96,1,1
2,1,2,3.86,20.5,0.5,2,0,0.3,23.3,1,1
2,1,1,5.04,17,0.5,0,0,0.3,17.8,1,1
2,1,5,6.55,23,0.5,0,0,0.3,23.8,2,1
2,1,1,5.59,21.5,0.5,0,0,0.3,22.3,2,1
2,1,1,6.09,26.5,0.5,0,0,0.3,27.3,2,1
2,1,1,3.65,19.5,0.5,0,0,0.3,20.3,2,1
2,1,1,12.62,38.5,0.5,4.16,5.54,0.3,49,1,1
2,5,1,3.32,15,0,0,0,0,15,2,2
2,1,1,8.55,26.5,0.5,0,0,0.3,27.3,2,1
2,1,1,6.08,22.5,0.5,0,0,0.3,23.3,1,1
2,1,1,4.44,18,0.5,3.76,0,0.3,22.56,1,1
2,1,1,6.44,24,0.5,4.96,0,0.3,29.76,1,1
2,1,1,5.32,20.5,0.5,2.13,0,0.3,23.43,1,1
2,1,1,7.98,25.5,0.5,2,0,0.3,28.3,1,1
2,1,1,5.48,17.5,0.5,0,0,0.3,18.3,2,1
2,1,1,3.5,14,0.5,0,0,0.3,14.8,2,1
2,1,1,8.32,30.5,0.5,0,0,0.3,31.3,1,1
2,1,1,3.32,16.5,0.5,3.46,0,0.3,20.76,1,1
2,1,1,3.08,18.5,0.5,3.86,0,0.3,23.16,1,1
2,1,1,4.91,22.5,0.5,2.2,0,0.3,25.5,1,1
2,1,1,3.42,19.5,0.5,4.06,0,0.3,24.36,1,1
2,1,1,4.89,21,0.5,0,0,0.3,21.8,2,1
2,1,1,7.5,30.5,0.5,0,0,0.3,31.3,2,1
2,1,3,5,21,0.5,0,0,0.3,21.8,2,1
2,1,1,0.97,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,7.79,31,0.5,1,0,0.3,32.8,1,1
2,1,1,11.73,35.5,0.5,4,0,0.3,40.3,1,1
2,1,1,6.81,25.5,0.5,7,5.54,0.3,38.84,1,1
2,1,1,23.84,66,0.5,0,0,0.3,66.8,2,1
2,1,1,8,27.5,0.5,5.66,0,0.3,33.96,1,1
2,5,1,1.13,10,0,0,0,0,10,2,2
2,1,1,4,25.5,0.5,5.26,0,0.3,31.56,1,1
2,1,1,19,53.5,0.5,13.58,0,0.3,67.88,1,1
2,1,1,3.3,22.5,0.5,0,0,0.3,23.3,2,1
2,1,1,8.83,36.5,0.5,0,0,0.3,37.3,2,1
2,1,1,16.29,69.5,0.5,0,0,0.3,70.3,2,1
2,1,1,9.62,33,0.5,6.76,0,0.3,40.56,1,1
2,1,2,13.82,43,0.5,0,0,0.3,43.8,2,1
2,1,1,1.48,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,6.86,34.5,0.5,0,0,0.3,35.3,2,1
2,1,3,6.54,27.5,0.5,5.66,0,0.3,33.96,1,1
2,1,1,10.71,48,0.5,0,0,0.3,48.8,2,1
2,1,1,0.36,4.5,0.5,1.32,0,0.3,6.62,1,1
2,5,1,12.87,60,0,0,0,0,60,2,2
2,1,1,1.54,9,0.5,0,0,0.3,9.8,2,1
2,1,2,12.93,56,0.5,6.2,0,0.3,63,1,1
2,1,1,8.04,40,0.5,40,0,0.3,80.8,1,1
2,5,3,1.09,35,0,1.5,0,0,36.5,1,2
2,1,1,9.25,41.5,0.5,0,0,0.3,42.3,1,1
2,1,5,4.04,13.5,0.5,2.86,0,0.3,17.16,1,1
2,1,1,1.87,8.5,0.5,1.86,0,0.3,11.16,1,1
2,1,2,0,3.5,0.5,17,0,0.3,21.3,1,1
2,1,1,14.4,55.5,0.5,14.08,0,0.3,70.38,1,1
2,5,3,5.92,14,0,0,0,0,14,2,2
2,1,1,5.15,42.5,0.5,0,0,0.3,43.3,2,1
2,1,1,3.69,14.5,0.5,0,0,0.3,15.3,2,1
2,1,1,4.44,17.5,0.5,0,0,0.3,18.3,2,1
2,1,1,28.66,113.5,0.5,0,0,0.3,114.3,2,1
2,1,1,45.73,144,0.5,0,5.54,0.3,150.34,2,1
2,1,5,14.07,41,0.5,0,0,0.3,41.8,2,1
2,5,1,1.49,9,0,1.8,0,0,10.8,1,2
2,1,1,3.02,19,0.5,0,0,0.3,19.8,2,1
2,1,1,0.8,4.5,0.5,0.75,0,0.3,6.05,1,1
2,1,1,1.01,6,0.5,0,0,0.3,6.8,2,1
2,1,1,0.91,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,2.06,10,0.5,3,0,0.3,13.8,1,1
2,1,1,0.91,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,0.52,7,0.5,0,0,0.3,7.8,2,1
2,1,5,1.18,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,1.92,10,0.5,0,0,0.3,10.8,2,1
1,1,1,8.4,28.5,0.5,5.85,0,0.3,35.15,1,1
1,1,1,2.2,12,0.5,2,0,0.3,14.8,1,1
1,1,1,0.8,6,0.5,1.35,0,0.3,8.15,1,1
1,1,1,6.9,22.5,0.5,5,0,0.3,28.3,1,1
1,1,1,1.8,11,0.5,2.35,0,0.3,14.15,1,1
1,3,1,0.1,20,0,0,0,0.3,20.3,4,1
1,1,1,8.7,32,0.5,0,0,0.3,32.8,2,1
1,1,1,0.9,6,0.5,0,0,0.3,6.8,2,1
1,1,1,0.5,4.5,0.5,1.3,0,0.3,6.6,1,1
1,1,1,1.5,6,0.5,0,0,0.3,7.3,2,1
1,1,1,3.6,15,0.5,3.15,0,0.3,18.95,1,1
1,1,1,0.4,3.5,0.5,0,0,0.3,4.3,2,1
1,1,1,4.4,20.5,0.5,1,0,0.3,22.3,1,1
1,1,1,0.9,5.5,0.5,0,0,0.3,6.3,2,1
1,1,1,2,11,0.5,2.35,0,0.3,14.15,1,1
1,1,1,0,2.5,0.5,0,0,0.3,3.3,3,1
1,1,1,4.6,14.5,0.5,0,0,0.3,15.3,2,1
1,1,1,0.3,4,0.5,0,0,0.3,4.8,2,1
1,1,1,1.9,9.5,0.5,0,0,0.3,10.3,2,1
1,1,1,7.7,24.5,0.5,0,5.54,0.3,30.84,2,1
1,1,1,2,9.5,0.5,2.05,0,0.3,12.35,1,1
1,1,3,2.7,13.5,0.5,0,0,0.3,14.3,2,1
1,1,1,4.9,19.5,0.5,4.05,0,0.3,24.35,1,1
1,1,1,0.8,5,0.5,0,0,0.3,5.8,2,1
1,1,1,1.9,9.5,0.5,0,0,0.3,10.3,2,1
1,1,1,3.4,24,0.5,0,0,0.3,24.8,2,1
1,1,1,3.6,17.5,0.5,2,0,0.3,20.3,1,1
1,1,1,0.8,6.5,0.5,0,0,0.3,7.3,2,1
1,1,1,1.3,7,0.5,0,0,0.3,7.8,2,1
1,1,1,0.9,5.5,0.5,0,0,0.3,6.8,2,1
1,1,1,0,3.5,0.5,0,0,0.3,4.3,2,1
1,1,1,0.7,5,0.5,0,0,0.3,5.8,1,1
1,5,2,1.8,51.2,0,0,0,0,51.2,1,2
1,1,3,1.3,7,0.5,0,0,0.3,7.8,2,1
1,1,1,1.7,10,0.5,2.7,0,0.3,13.5,1,1
1,1,2,5.6,18,0.5,0,0,0.3,18.8,2,1
1,1,1,0.6,4.5,0.5,0,0,0.3,5.3,2,1
1,1,1,2.5,11,0.5,0,0,0.3,11.8,2,1
1,1,1,1.1,7,0.5,2.3,0,0.3,10.1,1,1
1,1,1,1.8,12,0.5,0,0,0.3,12.8,2,1
1,1,1,1.9,8.5,0.5,0,0,0.3,9.3,2,1
1,1,1,3.5,12.5,0.5,2.65,0,0.3,15.95,1,1
1,1,1,0.2,3,0.5,0,0,0.3,3.8,2,1
1,1,1,3.2,11.5,0.5,2.45,0,0.3,14.75,1,1
1,1,2,2.3,11,0.5,2.95,0,0.3,14.75,1,1
1,1,1,0,2.5,0.5,0,0,0.3,3.3,2,1
1,1,1,0.9,3,0.5,0,0,0.3,3.8,2,1
1,1,1,1.1,6.5,0.5,1.45,0,0.3,8.75,1,1
1,1,1,0.9,5,0.5,0,0,0.3,5.8,2,1
1,1,1,0.8,5.5,0.5,0,0,0.3,6.3,2,1
1,1,2,1.4,9,0.5,0,0,0.3,9.8,2,1
1,1,1,3.3,14,0.5,0,0,0.3,14.8,2,1
1,1,1,1.1,7,0.5,0,0,0.3,7.8,2,1
1,1,1,2.3,10.5,0.5,1,0,0.3,12.3,1,1
1,1,1,1.4,7,0.5,0,0,0.3,7.8,2,1
1,1,2,0.7,4.5,0.5,25.5,0,0.3,30.8,1,1
1,1,1,5.2,19.5,0.5,0,0,0.3,20.3,2,1
1,1,1,10.1,35,0.5,0,0,0.3,35.8,2,1
1,1,1,1.2,7,0.5,0,0,0.3,7.8,2,1
1,1,1,1.2,7.5,0.5,1.65,0,0.3,9.95,1,1
1,1,1,1.8,9,0.5,1.5,0,0.3,11.3,1,1
1,1,1,0.4,4.5,0.5,0,0,0.3,5.3,2,1
1,1,1,0.6,5,0.5,0,0,0.3,5.8,2,1
1,1,1,0.5,4,0.5,0.95,0,0.3,5.75,1,1
1,1,1,6.4,20.5,0.5,4.25,0,0.3,25.55,1,1
1,1,1,0.7,4.5,0.5,0,0,0.3,5.3,2,1
1,1,1,10.3,29.5,0.5,7.55,0,0.3,37.85,1,1
1,1,1,1.1,7.5,0.5,1.65,0,0.3,9.95,1,1
1,1,1,1.9,10,0.5,2.15,0,0.3,12.95,1,1
1,1,1,1.9,7.5,0.5,0,0,0.3,8.3,2,1
1,1,1,3.3,13.5,0.5,0,0,0.3,14.3,2,1
1,1,1,0.9,2.5,0.5,0,0,0.3,3.3,2,1
1,1,1,5.6,17,0.5,0,0,0.3,17.8,2,1
1,1,1,3.2,11.5,0.5,3.05,0,0.3,15.35,1,1
1,1,1,2.5,11.5,0.5,2.45,0,0.3,14.75,1,1
1,1,1,1.6,7.5,0.5,2.05,0,0.3,10.35,1,1
1,1,1,1,6,0.5,0,0,0.3,6.8,2,1
1,1,1,3,18,0.5,0,0,0.3,18.8,2,1
1,1,2,0.8,6,0.5,0,0,0.3,6.8,2,1
1,1,1,3.1,14.5,0.5,0,0,0.3,15.3,2,1
1,1,1,1.7,9.5,0.5,2.05,0,0.3,12.35,1,1
1,1,1,2.2,9,0.5,0,0,0.3,9.8,2,1
1,1,1,7.9,25,0.5,5.15,0,0.3,30.95,1,1
1,1,1,8.1,27,0.5,4,0,0.3,31.8,1,1
1,1,1,1.8,9,0.5,1.95,0,0.3,11.75,1,1
1,5,2,0.6,12,0,0,0,0,12,1,2
1,1,1,8.2,26,0.5,0,0,0.3,26.8,2,1
1,1,1,0,2.5,0.5,0,0,0.3,3.3,4,1
1,1,1,0.4,5,0.5,1.15,0,0.3,6.95,1,1
1,1,1,0.5,5,0.5,0,0,0.3,5.8,2,1
1,1,1,0.9,6,0.5,0,0,0.3,6.8,2,1
1,1,1,1.3,6.5,0.5,1.45,0,0.3,8.75,1,1
1,1,1,0.6,5,0.5,0,0,0.3,5.8,1,1
1,1,1,2.6,11.5,0.5,0,0,0.3,12.3,2,1
1,1,1,1,6,0.5,0,0,0.3,6.8,1,1
1,1,1,0.9,7,0.5,0,0,0.3,7.8,2,1
1,1,1,1.7,9,0.5,0,0,0.3,9.8,1,1
1,1,1,4.3,18,0.5,0,0,0.3,18.8,2,1
1,1,1,2.7,12,0.5,0,0,0.3,12.8,2,1
1,5,1,5.2,12,0,0,0,0,12,2,2
1,1,1,3.2,19,0.5,0,0,0.3,19.8,2,1
1,1,1,1.2,7.5,0.5,1,0,0.3,9.3,1,1
1,1,1,0.5,3.5,0.5,0.85,0,0.3,5.15,1,1
1,1,1,5.5,26,0.5,0,0,0.3,26.8,4,1
1,1,1,3,13,0.5,4.1,0,0.3,17.9,1,1
1,5,1,10.3,45,0,0,0,0,45,2,2
1,1,1,3.2,12.5,0.5,2,0,0.3,15.3,1,1
1,1,1,0.7,5,0.5,0,0,0.3,5.8,2,1
1,1,2,0.9,6,0.5,0,0,0.3,6.8,2,1
1,1,1,4.1,16.5,0.5,3.45,0,0.3,20.75,1,1
1,5,1,0.1,0,0,0,0,0,0,2,2
1,1,1,9.6,35.5,0.5,2,0,0.3,38.3,1,1
1,1,1,0.7,4.5,0.5,0,0,0.3,5.3,2,1
1,1,1,0.9,5.5,0.5,1.85,0,0.3,8.15,1,1
1,1,1,2.4,15.5,0.5,1,0,0.3,17.8,1,1
1,1,1,2.3,12,0.5,0,0,0.3,12.8,2,1
1,1,1,5.3,17,0.5,5.3,0,0.3,23.1,1,1
1,1,1,0.6,4,0.5,0,0,0.3,4.8,2,1
1,1,1,0.9,5.5,0.5,0,0,0.3,6.8,4,1
1,1,1,0.9,5,0.5,0,0,0.3,5.8,2,1
1,1,1,0.8,6,0.5,0,0,0.3,6.8,2,1
1,1,1,1.8,9.5,0.5,1,0,0.3,11.3,1,1
1,1,1,0,2.5,0.5,0,0,0.3,3.3,3,1
1,1,1,2.4,12,0.5,0,0,0.3,12.8,2,1
1,1,1,3.7,16,0.5,2,0,0.3,18.8,1,1
1,1,1,0.5,5,0.5,0,0,0.3,5.8,2,1
1,1,1,1.8,10,0.5,0,0,0.3,10.8,2,1
1,1,1,1.7,8.5,0.5,0,0,0.3,9.3,2,1
1,1,1,6.9,21.5,0.5,4.46,0,0.3,26.76,1,1
1,1,1,0.9,5.5,0.5,1.25,0,0.3,7.55,1,1
1,1,1,1,6,0.5,0,0,0.3,6.8,2,1
1,1,1,2.9,12,0.5,1,0,0.3,13.8,1,1
1,1,1,1,5,0.5,1.15,0,0.3,6.95,1,1
1,1,1,1.7,10.5,0.5,2.35,0,0.3,14.15,1,1
1,1,1,2.4,9.5,0.5,2.05,0,0.3,12.35,1,1
1,1,1,1,5.5,0.5,1.55,0,0.3,7.85,1,1
1,1,1,2.4,11.5,0.5,3.05,0,0.3,15.35,1,1
1,1,1,2.8,12.5,0.5,2,0,0.3,15.3,1,1
1,1,1,2.1,9.5,0.5,2.55,0,0.3,12.85,1,1
1,1,2,6,25.5,0.5,7.85,0,0.3,34.15,1,1
1,1,2,2.4,11.5,0.5,2.56,0,0.3,15.36,1,1
1,1,1,7,27,0.5,3,0,0.3,30.8,1,1
1,1,1,1.8,12,0.5,2.55,0,0.3,15.35,1,1
1,1,1,3,11.5,0.5,0,0,0.3,12.3,2,1
1,1,1,6.2,31,0.5,0,0,0.3,31.8,2,1
1,1,5,3.2,11.5,0.5,0,0,0.3,12.3,2,1
1,1,1,2.5,16,0.5,3.35,0,0.3,20.15,1,1
1,1,1,2.1,13.5,0.5,0,0,0.3,14.3,2,1
1,1,1,1.1,7.5,0.5,1.66,0,0.3,9.96,1,1
1,1,1,3.6,14.5,0.5,0,0,0.3,15.3,1,1
1,1,1,6.2,21.5,0.5,0,0,0.3,22.3,2,1
1,1,1,1.5,8,0.5,0,0,0.3,8.8,2,1
1,1,1,2.7,13,0.5,3.85,5.54,0.3,23.19,1,1
1,1,1,1.7,8,0.5,0,0,0.3,8.8,2,1
1,1,2,1.5,11,0.5,0,0,0.3,11.8,2,1
1,1,1,1.9,8.5,0.5,1.85,0,0.3,11.15,1,1
1,5,1,16.8,0,0,0,5.54,0,5.54,2,2
1,1,1,0.3,3.5,0.5,0,0,0.3,4.3,2,1
1,1,1,0.5,3.5,0.5,0,0,0.3,4.3,2,1
1,1,2,0.9,7,0.5,0,0,0.3,7.8,2,1
1,1,1,1.8,10,0.5,0,0,0.3,10.8,2,1
1,1,1,0.8,4.5,0.5,0,0,0.3,5.3,2,1
1,1,2,1.7,8,0.5,1.75,0,0.3,10.55,1,1
1,1,1,6.7,23,0.5,4.75,0,0.3,28.55,1,1
1,1,1,1.6,8,0.5,1,0,0.3,9.8,1,1
1,1,1,3.7,15.5,0.5,4.85,0,0.3,21.15,1,1
1,1,1,2.2,9.5,0.5,2.55,0,0.3,12.85,1,1
1,1,1,3.3,15,0.5,3.15,0,0.3,18.95,1,1
1,1,1,0.8,6,0.5,0,0,0.3,6.8,1,1
1,1,1,1.8,10,0.5,7,0,0.3,17.8,1,1
1,1,1,1.7,9,0.5,0,0,0.3,9.8,2,1
1,1,1,10.6,31.5,0.5,0,0,0.3,32.3,2,1
1,1,1,4,15.5,0.5,0,0,0.3,16.3,2,1
1,1,1,0.8,5,0.5,0,0,0.3,5.8,2,1
1,1,1,5.4,17,0.5,4.45,0,0.3,22.25,1,1
1,1,3,1.3,6,0.5,0,0,0.3,6.8,2,1
1,1,1,2.6,11,0.5,2.35,0,0.3,14.15,1,1
1,1,2,2.3,36.5,0.5,7.46,0,0.3,44.76,1,1
1,1,2,7.1,22,0.5,0,0,0.3,22.8,2,1
1,1,1,2.5,13,0.5,2.76,0,0.3,16.56,1,1
1,1,1,10.9,36,0.5,7.35,0,0.3,44.15,1,1
1,1,1,3.5,12.5,0.5,2.65,0,0.3,15.95,1,1
1,1,1,1.4,7.5,0.5,1.65,0,0.3,9.95,1,1
1,1,1,5.2,19.5,0.5,0,0,0.3,20.3,2,1
1,1,1,6.9,28,0.5,5.75,0,0.3,34.55,1,1
1,1,1,0.6,4.5,0.5,0.7,0,0.3,6,1,1
1,1,1,3,12.5,0.5,2.65,0,0.3,15.95,1,1
1,1,1,2.2,10,0.5,2.15,0,0.3,12.95,1,1
1,1,1,1.1,6.5,0.5,2,0,0.3,9.3,1,1
1,1,1,5.8,21.5,0.5,0,0,0.3,22.3,2,1
1,1,1,1.8,10.5,0.5,0,0,0.3,11.3,2,1
1,1,1,6.7,25.5,0.5,5.25,0,0.3,31.55,1,1
1,5,1,1.8,8,0,0,0,0,8,2,2
1,1,2,4,16,0.5,0,0,0.3,16.8,2,1
1,1,1,3.1,10.5,0.5,0,0,0.3,11.3,2,1
1,1,1,5.7,23,0.5,0,0,0.3,23.8,2,1
1,1,1,1.4,8.5,0.5,0,0,0.3,9.3,2,1
1,1,1,0.6,4,0.5,1,0,0.3,5.8,1,1
1,1,1,1.2,6.5,0.5,0,0,0.3,7.3,2,1
1,1,1,8.3,27.5,0.5,0,0,0.3,28.3,2,1
1,1,1,1.2,7.5,0.5,1.65,0,0.3,9.95,1,1
1,1,1,0.8,5.5,0.5,0,0,0.3,6.3,2,1
1,1,1,2.5,11.5,0.5,0,0,0.3,12.3,2,1
1,1,1,1.3,6.5,0.5,0,0,0.3,7.3,2,1
1,1,1,4.5,20.5,0.5,0,0,0.3,21.3,2,1
1,1,1,2.6,11,0.5,0,0,0.3,11.8,2,1
1,1,1,1.1,7.5,0.5,0,0,0.3,8.3,2,1
1,1,1,5,18.5,0.5,4.95,5.54,0.3,29.79,1,1
1,1,1,1.1,6.5,0.5,0,0,0.3,7.3,2,1
1,1,1,0.5,4.5,0.5,0,0,0.3,5.3,2,1
1,1,1,3.9,18.5,0.5,1,0,0.3,20.3,1,1
1,1,1,3.1,16,0.5,0,0,0.3,16.8,2,1
1,1,1,4.8,20.5,0.5,2,0,0.3,23.3,1,1
1,1,1,1.2,9.5,0.5,2,0,0.3,12.3,1,1
1,1,1,5.2,19.5,0.5,5.08,0,0.3,25.38,1,1
1,1,1,1.4,9,0.5,4,0,0.3,13.8,1,1
1,1,1,1.5,9.5,0.5,0,0,0.3,10.3,2,1
1,1,1,2.2,12,0.5,2.5,0,0.3,15.3,1,1
1,1,1,13.2,38.5,0.5,7.85,0,0.3,47.15,1,1
1,1,1,1.8,10,0.5,1,0,0.3,11.8,1,1
1,1,1,3.5,2.5,0.5,0,0,0.3,3.3,3,1
1,1,1,6.3,28.5,0.5,0,0,0.3,29.3,2,1
1,1,1,1.7,9.5,0.5,0,0,0.3,10.3,2,1
1,1,1,1.9,9.5,0.5,2.05,0,0.3,12.35,1,1
1,1,1,3.7,20.5,0.5,0,0,0.3,21.3,2,1
1,1,2,1.1,14.5,0.5,3.06,0,0.3,18.36,1,1
1,1,1,0.5,4.5,0.5,0,0,0.3,5.3,2,1
1,1,1,5.6,23.5,0.5,0,0,0.3,24.3,2,1
1,1,1,3.1,14.5,0.5,0,0,0.3,15.3,1,1
1,1,1,3.2,18,0.5,3.75,0,0.3,22.55,1,1
1,1,1,3.3,17,0.5,3.55,0,0.3,21.35,1,1
1,1,1,1.6,9,0.5,2.45,0,0.3,12.25,1,1
1,1,1,1.1,8,0.5,0,0,0.3,8.8,1,1
1,1,1,2.2,9.5,0.5,0,0,0.3,10.3,2,1
1,1,1,2.7,11.5,0.5,0,0,0.3,12.3,2,1
1,1,1,1.6,8,0.5,0,0,0.3,8.8,2,1
1,1,1,2.4,11,0.5,2.35,0,0.3,14.15,1,1
1,1,2,4.2,16.5,0.5,2.7,0,0.3,20,1,1
1,1,3,1,5.5,0.5,0,0,0.3,6.3,2,1
1,1,1,1.3,7,0.5,1,0,0.3,8.8,1,1
1,1,1,1,6,0.5,0,0,0.3,6.8,2,1
1,1,1,0.7,4,0.5,0,0,0.3,4.8,2,1
1,1,1,2.8,13,0.5,2.75,0,0.3,16.55,1,1
1,1,1,6.1,19.5,0.5,0,0,0.3,20.3,2,1
1,1,1,7.4,25.5,0.5,5.25,0,0.3,31.55,1,1
1,1,1,1.3,6.5,0.5,0,0,0.3,7.3,3,1
1,1,1,3.3,13.5,0.5,0,0,0.3,14.3,1,1
1,1,1,2.6,14,0.5,0,0,0.3,14.8,1,1
1,1,1,2.3,10,0.5,0,0,0.3,10.8,2,1
1,1,2,10.1,61,0.5,24.72,0,0.3,86.52,1,1
1,1,1,2.6,10,0.5,0,0,0.3,10.8,2,1
1,1,1,11.2,30.5,0.5,0,0,0.3,31.3,2,1
1,1,3,9.9,38,0.5,7.76,0,0.3,46.56,1,1
1,1,1,0.3,4,0.5,0.9,0,0,5.4,1,1
1,1,1,2.5,10.5,0.5,0,0,0.3,11.3,2,1
1,1,1,2.9,11.5,0.5,2.45,0,0.3,14.75,1,1
1,1,1,8.3,29.5,0.5,0,0,0.3,30.3,1,1
1,1,1,0.7,5.5,0.5,0,0,0.3,6.3,2,1
1,1,1,1.5,8,0.5,1.75,0,0.3,10.55,1,1
1,1,1,4.4,16.5,0.5,2,0,0.3,19.3,1,1
1,1,1,1.1,6,0.5,2,0,0.3,8.8,1,1
1,1,1,1.1,6.5,0.5,1,0,0.3,8.3,1,1
1,1,2,4.3,22,0.5,0,0,0.3,22.8,2,1
1,1,1,9,31.5,0.5,0,0,0.3,32.3,2,1
1,1,1,1.7,7.5,0.5,0,0,0.3,8.3,2,1
1,1,1,1.8,8.5,0.5,0,0,0.3,9.3,4,1
1,1,1,1.7,8,0.5,0,0,0.3,8.8,2,1
1,1,1,1.9,8,0.5,1.75,0,0.3,10.55,1,1
1,1,2,3.3,11.5,0.5,0,0,0,12,2,1
1,1,1,1.4,9.5,0.5,2,0,0.3,12.3,1,1
1,1,1,1.3,7,0.5,1.95,0,0.3,9.75,1,1
1,1,1,7.7,28,0.5,6.85,5.54,0.3,41.19,1,1
1,1,1,2.6,16.5,0.5,1.7,0,0.3,19,1,1
